UPC1 6 077 18080.00 20797857.4540 20797857.5566 20797858.8160 20797859.0166 20643952.9462 2.52877 1.58566 69.877 -33.392
UPC1 18 077 18080.00 22521852.5640 22521852.3412 22521853.0480 22521852.5671 22178890.7858 3.54986 2.11456 41.924 79.308
UPC1 3 077 18080.00 20804772.0820 20804771.8587 20804773.6170 20804773.1416 20603822.1462 2.77261 1.71931 58.891 -50.652
UPC1 19 077 18085.00 22848223.2790 22848222.9504 22848223.2520 22848222.4637 22483058.8439 4.35014 2.47138 32.998 -67.316
UPC1 7 077 18085.00 24749542.0330 24749543.0786 24749543.3140 24749542.9566 24391472.7835 10.59395 3.93943 12.702 -47.621
UPC1 16 077 18085.00 21280634.7490 21280634.6069 21280635.4870 21280635.5119 20906452.2697 2.68433 1.67144 62.180 177.124
UPC1 24 077 18085.00 23711042.2970 23711041.6910 23711044.9610 23711044.5090 23433878.7954 5.73836 2.97570 24.320 52.117
UPC1 21 077 18085.00 22982271.8370 22982271.5253 22982272.3140 22982272.0741 22609541.5379 4.18489 2.40183 34.490 53.429
UPC1 22 077 18085.00 22064247.9760 22064247.9841 22064247.4300 22064247.0615 21758676.3042 3.36469 2.02474 44.835 131.387
UPC1 6 077 18085.00 20795864.3070 20795864.2880 20795865.5850 20795865.7484 20643159.6927 2.52832 1.58541 69.906 -33.321
UPC1 18 077 18085.00 22520868.9450 22520868.8207 22520869.7040 22520869.0469 22179107.2881 3.55007 2.11466 41.920 79.258
UPC1 3 077 18085.00 20802122.8630 20802122.7489 20802124.5970 20802124.0320 20602373.0521 2.77160 1.71877 58.926 -50.620
UPC1 19 077 18090.00 22844762.8110 22844762.5811 22844762.9620 22844762.0956 22480798.4554 4.34673 2.46996 33.027 -67.290
UPC1 7 077 18090.00 24747671.4330 24747672.2125 24747672.4320 24747672.0917 24390801.8980 10.58930 3.93889 12.708 -47.655
UPC1 16 077 18090.00 21281166.3100 21281166.1415 21281167.1090 21281167.0465 20908183.7804 2.68537 1.67201 62.138 177.114
UPC1 24 077 18090.00 23712853.8530 23712853.3933 23712856.5080 23712856.2115 23436890.4787 5.74541 2.97792 24.287 52.126
UPC1 21 077 18090.00 22983414.7870 22983414.4851 22983415.2220 22983415.0343 22611884.4812 4.18841 2.40334 34.456 53.436
UPC1 22 077 18090.00 22061272.3230 22061272.3456 22061271.7930 22061271.4233 21756900.6531 3.36301 2.02391 44.864 131.347
UPC1 6 077 18090.00 20793872.4020 20793872.4327 20793873.7750 20793873.8932 20642367.8242 2.52786 1.58515 69.934 -33.250
UPC1 18 077 18090.00 22519888.2220 22519888.1448 22519889.0370 22519888.3712 22179326.6022 3.55029 2.11477 41.917 79.209
UPC1 3 077 18090.00 20799475.4500 20799475.3097 20799477.1780 20799476.5935 20600925.5915 2.77060 1.71823 58.960 -50.588
UPC1 19 077 18095.00 22841303.1110 22841302.9554 22841303.3460 22841302.4715 22478538.7575 4.34332 2.46855 33.057 -67.264
UPC1 7 077 18095.00 24745803.3770 24745804.3071 24745804.5010 24745804.1884 24390133.9321 10.58468 3.93835 12.714 -47.689
UPC1 16 077 18095.00 21281700.5190 21281700.2528 21281701.2690 21281701.1579 20909917.8238 2.68641 1.67257 62.096 177.104
UPC1 24 077 18095.00 23714665.8940 23714665.6125 23714668.5800 23714668.4306 23439902.6347 5.75249 2.98014 24.255 52.135
UPC1 21 077 18095.00 22984558.6770 22984558.3828 22984559.0050 22984558.9325 22614228.3138 4.19194 2.40484 34.423 53.443
UPC1 22 077 18095.00 22058299.1990 22058299.1575 22058298.5660 22058298.2359 21755127.4051 3.36134 2.02309 44.892 131.307
UPC1 6 077 18095.00 20791882.0840 20791882.0226 20791883.2270 20791883.4833 20641577.3413 2.52741 1.58490 69.962 -33.178
UPC1 18 077 18095.00 22518910.3070 22518910.3268 22518911.2250 22518910.5528 22179548.7278 3.55051 2.11487 41.914 79.159
UPC1 3 077 18095.00 20796829.6870 20796829.5460 20796831.4080 20796830.8308 20599479.7656 2.76960 1.71769 58.995 -50.555
UPC1 19 077 18100.00 22837844.1280 22837844.0033 22837844.3750 22837843.5206 22476279.7506 4.33992 2.46714 33.086 -67.237
UPC1 7 077 18100.00 24743938.1490 24743939.2957 24743939.2940 24743939.1779 24389468.8862 10.58009 3.93781 12.720 -47.723
UPC1 16 077 18100.00 21282237.2480 21282236.8813 21282237.9520 21282237.7864 20911654.3989 2.68746 1.67314 62.054 177.093
UPC1 24 077 18100.00 23716478.4770 23716478.2840 23716481.3760 23716481.1014 23442915.2620 5.75958 2.98237 24.223 52.143
UPC1 21 077 18100.00 22985703.4630 22985703.1528 22985703.6920 22985703.7026 22616573.0343 4.19547 2.40635 34.390 53.451
UPC1 22 077 18100.00 22055328.4270 22055328.3528 22055327.7460 22055327.4319 21753356.5620 3.35967 2.02226 44.921 131.266
UPC1 6 077 18100.00 20789893.1510 20789892.9926 20789894.0020 20789894.4536 20640788.2447 2.52696 1.58465 69.990 -33.107
UPC1 18 077 18100.00 22517935.2410 22517935.3050 22517936.1320 22517935.5303 22179773.6650 3.55074 2.11498 41.911 79.110
UPC1 3 077 18100.00 20794185.5430 20794185.4025 20794187.2710 20794186.6877 20598035.5753 2.76860 1.71715 59.029 -50.523
UPC1 19 077 18105.00 22834385.9100 22834385.7498 22834386.0190 22834385.2680 22474021.4354 4.33652 2.46572 33.116 -67.211
UPC1 7 077 18105.00 24742076.1540 24742077.2188 24742077.4210 24742077.1049 24388806.7605 10.57552 3.93728 12.725 -47.757
